,Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,Media URLs,URLs,Hashtags,Mentions
156,1266607856217980929,"RT @AranchaGlezLaya : Plan de Recuperación UE post #Covid-19

Dos meses que han cambiado la dinámica 🇪🇺

👇

➡️23 marzo @sanchezcastejon pide a la UE un #PlanMarshall

➡️26 marzo Consejo Europeo apoya la creación de un Plan de Recuperación 

➡️ 20 abril propuesta 🇪🇸 de Plan de Recuperación 

(sigue)",(((XeloCalabuig))),xelocalabuig,2020-05-30T05:50:20.000Z,Sat May 30 05:50:20 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,2,1
157,1266607837112926209,En 24 horas se suman 12 decesos por #Covid-19  en #Oaxaca. https://t.co/Vfxu42ejQF,GPSnoticias,GPS_noticias,2020-05-30T05:50:15.000Z,Sat May 30 05:50:15 +0000 2020,0,0,es,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,Photo,https://pbs.twimg.com/media/EZPlHYTXYAEy0gU.jpg https://pbs.twimg.com/media/EZPlHXYWsAQHO_3.jpg ,0,2,0
158,1266607814836924417,"RT @canadavisalaw : Read @RBC #immigration #report #Canada #intake to decline due to #covid 
#student #workers will be most impacted 

@CBAImmigration
@robertycleong
@MarkHolthe
@RaviRandalJain
@McCreaImmLaw
@Robinseligman
@nkeung

https://t.co/uSQLwQhUNB",Patricia Gamliel,PGamliel,2020-05-30T05:50:10.000Z,Sat May 30 05:50:10 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,1,7,8
159,1266607800815218688,"RT @JapenSarawak : #COVID-19: Kluster baharu libatkan syarikat pembersihan dikesan - KP Kesihatan

https://t.co/7MVnqPmEkj 

#sodiakroks https://t.co/cdomIBfqib",Mohamad Norhasmin Bin Mohd Nor,BinNorhasmin,2020-05-30T05:50:06.000Z,Sat May 30 05:50:06 +0000 2020,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,2,2,0
160,1266607729696743425,"RT @IFRSFoundation : #IASB issues amendment to the leases Standard, #IFRS16, to help lessees accounting for #covid-19-related rent concessions: https://t.co/ghdS2ehrPJ https://t.co/ZNtvFNKjlh",Engelbert Mazutiel,emazutiel,2020-05-30T05:49:49.000Z,Sat May 30 05:49:49 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/EZGDtCsXQAEoAsv.jpg ,1,3,0
161,1266607671928655874,"RT @achyuta_samanta : Thanks to CII, Young Indians Bhubaneswar Chapter @YiBhubaneswar for giving three hands-free sanitiser dispenser to be installed at @kimsbbsr. It will strengthen our fight against #COVID-19 Pandemic. #CopingWithCovid #YIBhubaneswar #cii4India https://t.co/CY85SsBYud",Deep Mukherjee,Deep_SOEE_KIIT,2020-05-30T05:49:36.000Z,Sat May 30 05:49:36 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EY9e6NRUMAAZciL.jpg https://pbs.twimg.com/media/EY9fE72U4AAOxnz.jpg ,0,4,1
162,1266607630367129600,"#IndiaFightsCorona ICMR-NIOH ENVIS RP Message on #COVID-19 https://t.co/8gvmw3XRRJ via @YouTube 
@icmrnioh @ICMRDELHI @moefcc @DeptHealthRes @MoHFW_INDIA",ICMR - NIOH,icmrnioh,2020-05-30T05:49:26.000Z,Sat May 30 05:49:26 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,1,2,6
163,1266607505448165376,"RT @JapenSarawak : #PKPB: Isteri terpaksa gunting rambut suami

#COVID-19
#KitaTeguhKitaMenang
#PerintahKawalanPergerakanBersyarat
#DisiplinDiri
#sodiakroks 

https://t.co/4tm6YVdCx2 https://t.co/2xvzsjCOTR",Mohamad Norhasmin Bin Mohd Nor,BinNorhasmin,2020-05-30T05:48:56.000Z,Sat May 30 05:48:56 +0000 2020,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,2,6,0
164,1266607476729884672,"RT @ndtv : Assam opens northeast's first #COVID-19 speciality hospital as cases rise

Read more here: https://t.co/ZC2BCdNIEp https://t.co/LXsOUSqDch",Rashmi Agrawal,colaicecream,2020-05-30T05:48:49.000Z,Sat May 30 05:48:49 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Video,https://video.twimg.com/amplify_video/1266387629613838336/pl/gnpfGa_RZufIwn60.m3u8?tag=13 ,1,1,0
165,1266607420442370050,"RT @ugc_india : #UGC requests HEIs &amp; State Governments to take proactive measures to redress grievances of students &amp; stakeholders related to examinations &amp; academic calendar in view of #COVID-19.  #IndiaFightsCorona 
@DrRPNishank @SanjayDhotreMP @HRDMinistry @PIB_India @DDNewslive @AkashvaniAIR https://t.co/Ech7Ri26l8",MomiN♦️مومن,LaraibAlig26,2020-05-30T05:48:36.000Z,Sat May 30 05:48:36 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZHO8YnVAAIWxPC.jpg https://pbs.twimg.com/media/EZHO8Y4U0AYzbCR.jpg ,0,3,6
166,1266607229161086976,RT @unlp : #LaUNLPinvestiga Científicos de la #UNLP desarrollan un dispositivo para detectar #COVID-19 en menos de cinco minutos. Hoy se firmó el acuerdo entre #UNLP-@CONICETLaPlata y la empresa @GisensB #coronavirus #pandemia @msalnacion @ciencia_ar https://t.co/nJwd1pGKns,Caro Cerasa,SilCerasa,2020-05-30T05:47:50.000Z,Sat May 30 05:47:50 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZMZVkwXgAAhE1U.jpg https://pbs.twimg.com/media/EZMZVk1WkAAzQQs.jpg https://pbs.twimg.com/media/EZMZVk2WoAE3LqS.jpg https://pbs.twimg.com/media/EZMZVk1WoAQKQ8_.jpg ,0,6,4
167,1266607220919275520,Acuérdense de esta canción cuando llegue la cura... #covid #Covid_19 #coronavirus #Vacuna #Vaccine #OMS #Thrump https://t.co/jW9CrXuXI1,Cristian #VotoRechazo #Derecha,c_correa_a,2020-05-30T05:47:48.000Z,Sat May 30 05:47:48 +0000 2020,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,1,7,0
168,1266607192553205761,RT @ndtv : #COVID-19: Mahila Congress to distribute 25 lakh sanitary pads to women in need https://t.co/prg7ma9y8i https://t.co/jkg6Uy3hpQ,Rashmi Agrawal,colaicecream,2020-05-30T05:47:41.000Z,Sat May 30 05:47:41 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZMfL1WUcAAYlm1.png ,1,1,0
169,1266607188832923648,"RT @dw_espanol : #China sostiene que #Washington está tratando de eludir sus responsabilidades ante ese organismo de la #ONU y su fracaso para contener el #COVID-19 (mg) 
https://t.co/7m6VcqgzVa",🙏ÄLVĄRØ 🙏RĮVĄS🙏,alvarorivas8,2020-05-30T05:47:40.000Z,Sat May 30 05:47:40 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,4,0
170,1266607106683215872,"RT @Dr_Guardado : QUE LAMENTABLE, QUE ALGUNOS PARTIDOS POLÍTICOS, LE DEN LA ESPALDA A LA POBLACIÓN Y AL PRESIDENTE DE LA REPÚBLICA PARA COMBATIR EL #COVID-19 

VALE RECORDAR, QUE NINGÚN INTERÉS ES SUPERIOR A LA SALUD Y VIDA DE LAS PERSONAS.",patme,rugs_yass,2020-05-30T05:47:21.000Z,Sat May 30 05:47:21 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
171,1266607054635974656,"Protest

@GladysB @NSWHealth @GregHuntMP #auspol #auspol2020 #COVID19 #Covid19aus #coronavirus #COVID #Covid_19 #schoolreopening #SocialDistanacing #ExtendTheLockdown #extendlockdown @PeterDutton_MP  @RealMarkLatham #Covid_19australia #Covid19aus https://t.co/L6sZGuRQ5P",maruk6666,maruk6666,2020-05-30T05:47:08.000Z,Sat May 30 05:47:08 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Video,https://video.twimg.com/ext_tw_video/1266606617505624064/pu/vid/320x568/zLa3VZHesPd_uoS5.mp4?tag=10 ,0,13,5
172,1266607049678471168,🛫🛫🛫 Nuevo post! ¿Adónde y cuando vamos a volver a viajar? La pregunta del millón. Nuestro mapa con la información actualizada y las restricciones de los destinos que más nos gustan en #Europa 🇩🇪🇵🇹🇫🇷🇮🇹🇮🇪🇮🇸🇬🇧🇵🇱🇸🇪 Queda poco! Se responsable #Covid-19 👉🏻 https://t.co/IVaWg3eLL3 https://t.co/Nz2zsE5P4Q,viajefilos,viajefilos,2020-05-30T05:47:07.000Z,Sat May 30 05:47:07 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,https://pbs.twimg.com/media/EZPkZUTWAAsLXXJ.jpg https://pbs.twimg.com/media/EZPkZUbX0AEfgzb.jpg https://pbs.twimg.com/media/EZPkZUbXkAA3CCP.jpg https://pbs.twimg.com/media/EZPkZUZXQAYbdRN.jpg ,1,2,0
173,1266607044192321536,"RT @cpetersenec : He sido notificado por Contraloria General del Estado de que se ha iniciado al Exámen Especial a #Bomberos Guayaquil por mi denuncia a compras con posibles irregularidades durante la Emergencia del #Covid-19. @FiscaliaEcuador ya solo falta su parte, las víctimas exigen celeridad. https://t.co/5GdV38zI7n",mxRC2020,max77_rc,2020-05-30T05:47:06.000Z,Sat May 30 05:47:06 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZKT8VkU8AAo-iP.jpg https://pbs.twimg.com/media/EZKT_RhVcAAX6G5.jpg ,0,2,1
174,1266606961090420742,@JPenerangan #phgkoi #JabatanPeneranganPahang #penkua #cmsphg #COVID-19 #DudukRumah #kitateguhkitamenang #KomunikasiKita,Rohani Mohd Saad,rohanibtmohdsaa,2020-05-30T05:46:46.000Z,Sat May 30 05:46:46 +0000 2020,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,,0,8,1
175,1266606912872878080,"RT @danieledann1 : 🔴 #Coronavirus - Annuncio di #Trump: gli #USA interromperanno i rapporti con l'#OMS.
@Emergenza24 @isabbah @agambella #breaking #news #UN #who #COVIDー19 #pandemia #epidemia #virus #ONU #ultimora #Covid_19 #COVID
https://t.co/s7Ui0WAwWn",✝️ Jimmy ✝️ 🇮🇹. (🇪🇺=💩),gaejimmy,2020-05-30T05:46:35.000Z,Sat May 30 05:46:35 +0000 2020,0,0,it,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,1,16,3
176,1266606860112519168,Antimicrobial properties of copper - Wikipedia #auspol #Covid-19 https://t.co/u409XjvtOq,Mimionthetown,mimionthetown,2020-05-30T05:46:22.000Z,Sat May 30 05:46:22 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,,1,2,0
177,1266606853527666693,RT @SENIAT_Anaco : Todas las normas de seguridad están siendo adoptadas por cada funcionario del SENIAT en todo el país para reducir en riesgo de infección del Coronavirus #Covid-19. #Juntos crecemos como Nación!  #LaPrevenciónEsLaClave #JuntosContraElVirus @SENIAT_Oficial  ¡Venceremos! https://t.co/ZikGmNW9F9,Grosmely05(RNO),grosmely05,2020-05-30T05:46:20.000Z,Sat May 30 05:46:20 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZCLAXwXsAA_yw7.jpg https://pbs.twimg.com/media/EZCLBTqWoAgwWgK.jpg ,0,4,1
178,1266606824456740864,"Highly dissatisfactory storage and cremation facilities for those who died due to COVID-19: Delhi HC takes suo motu cognizance !

https://t.co/EBW2HxMvtP #Suo motu #COVID-19 #Delhi COVID-19 deaths #Rights of dead #cremation #storage of dead bodies",Avanish Kumar,Avanish_2016,2020-05-30T05:46:14.000Z,Sat May 30 05:46:14 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,1,6,0
179,1266606803254759424,RT @SENIAT_Anaco : Todas las normas de seguridad están siendo adoptadas por cada funcionario del SENIAT en todo el país para reducir en riesgo de infección del Coronavirus #Covid-19. #QuédateEnCasa #LaPrevenciónEsLaClave #JuntosContraElVirus ¡Venceremos! https://t.co/KW4eVIVJ1v,Grosmely05(RNO),grosmely05,2020-05-30T05:46:08.000Z,Sat May 30 05:46:08 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZGwGK6WAAIGxQR.jpg https://pbs.twimg.com/media/EZGwIn5XgAArBS3.jpg ,0,4,0
180,1266606797395243009,RT @METUPorg : Important reminder #ASCO2020! #COVID is  stealing our precious time left with friends &amp; family. Metastatic patients need to see the same urgency for cancer treatments we see with research &amp; treatments for Covid-19. #metastaticBC #lcsm #bcsm #stage4needsmore 👇 https://t.co/2BNXoNTwPD,Michael T. Kennedy,mtkcarraroe,2020-05-30T05:46:07.000Z,Sat May 30 05:46:07 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,6,0
181,1266606795037933568,"Snail drinks water from a pipe
#โควิด19 #COVID19 #COVID_19 #coronavirus #โบ๊ะบ๊ะแฟมิลี่ #dek65 #YouthWithYou2 #แท็กยิ้มให้ไม่อั้น #เฟรนด์ขับ #ASTRO #HappyYoonADay #YouthWithYou_Finale #GlobalLiveFMxKristSingto #จอยลดา #ต่ายอรทัย #เฟอบี้เข็ดยัง #TCAS63 #China #Trump
#covid #usa",Lyla,Lyla65111678,2020-05-30T05:46:07.000Z,Sat May 30 05:46:07 +0000 2020,0,0,en,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",Tweet,,,0,21,0
182,1266606792559206400,"RT @FNInfermieri : In data odierna la FNOPI ha dato mandato ai propri legali di intervenire a seguito delle gravi affermazioni sulla diffusione, contenimento e cura del #COVID 19 e per le tesi complottiste anti-vaccinali, contenute in vari video ed interviste ad opera di Stefano Montanari. https://t.co/DAnicATfJa",deni dai pra,bendico06,2020-05-30T05:46:06.000Z,Sat May 30 05:46:06 +0000 2020,0,0,it,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZNeILSXkAQ7ha1.jpg ,0,1,0
183,1266606781775540225,@JPenerangan @SKMM_MCMC #COVID-19 #DudukRumah #penkua #cmsphg #KitaTeguhKitaMenang #KomunikasiKita,Rohani Mohd Saad,rohanibtmohdsaa,2020-05-30T05:46:03.000Z,Sat May 30 05:46:03 +0000 2020,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,,0,6,2
184,1266606695532367873,"RT @ElSabuesoAP : La directora de @Conacyt_MX negó haberse comprometido a tener listos 700 ventiladores para enfermos de #COVID—19 este 15 de mayo. ¡Grrrr! Olfateamos y es FALSO, su promesa quedó registrada en las redes del Consejo. https://t.co/Efldi8QzYc",Lubedac,lubedac,2020-05-30T05:45:43.000Z,Sat May 30 05:45:43 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,1,1,1
185,1266606663114481665,"RT @LukaszukAB : .⁦@jkenney⁩ purposely now refers to #Covid as “influenza”, joining those trying to diminish the danger of #COVID-19 while demanding life to return to normal. Those include gun-toting protesters in Michigan, delusional beach-goers and Trump. #ableg  https://t.co/w3ZFxoRu3g",The Weathervane,steverbie,2020-05-30T05:45:35.000Z,Sat May 30 05:45:35 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,1,3,1
186,1266606652414816256,"#COVID-19: #India records highest single-day spike of 265 deaths, 7,964 cases
https://t.co/6mV3ATcNbl https://t.co/wKYphHsjS2",UNT,UNTDigital,2020-05-30T05:45:33.000Z,Sat May 30 05:45:33 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,https://pbs.twimg.com/media/EZPkCOyVAAE3hWf.jpg ,1,2,0
187,1266606640012328961,"RT @pharmaprodigy : Ashvattha Therapeutics Subsidiary Orpheris Announces FDA Agreement to Initiate Phase 2 Study Evaluating OP-101 in Severe #COVID-19 Patients 
#biotech #pharma  https://t.co/84LIsAqQzf",Frankie Banks,mom4middleclass,2020-05-30T05:45:30.000Z,Sat May 30 05:45:30 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,1,3,0
188,1266606633838276609,"Embrace Science - Follow Experts' Advice: In a case series performed by @CedarsSinai researchers, 12% of 98 hospitalized #COVID-19 positive/suspected patients developed a critical QTc prolongation after receiving hydroxychloroquine and azithromycin. More: https://t.co/8xTy0ehSV0 https://t.co/nm3HOBO71u",Intl Acad Cardiology,IACardiology,2020-05-30T05:45:28.000Z,Sat May 30 05:45:28 +0000 2020,0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,Photo,https://pbs.twimg.com/media/EZPj9gOVAAAp97z.jpg ,1,1,1
189,1266606598761385985,RT @philmoi : Mon ami Pharmacien confirme le Remdesivir du laboratoire américain Gilead l’un des traitements éventuels contre le #Covid-19 coûte 850 euros l’injection par jour .Il en faut environ huit.Le traitement à prendre DÉBUT D’INFECTION du Dr @raoult_didier 13 euros. Réaction #Médecins https://t.co/mun5ejpcqG,FREDERIQUE RINCAZAUX,FREDERIQUERINC1,2020-05-30T05:45:20.000Z,Sat May 30 05:45:20 +0000 2020,0,0,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,1,2,1
190,1266606534831857664,"RT @mselon3 : Si l’on ajoute la crise des #GiletsJaunes , à la crise de la #reformedesretraites et à  l'épidémie de la #Covid-19 cela fait 18 mois que le pays va de crise en crise.  #Macron porte la poisse à la #France et les électeurs en ont assez de ce président 

 https://t.co/u8WemoQg2o",Didier Matricule 3619,didiercombier,2020-05-30T05:45:04.000Z,Sat May 30 05:45:04 +0000 2020,0,0,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,1,5,0
191,1266606521686745089,"RT @LukaszukAB : .⁦@jkenney⁩ purposely now refers to #Covid as “influenza”, joining those trying to diminish the danger of #COVID-19 while demanding life to return to normal. Those include gun-toting protesters in Michigan, delusional beach-goers and Trump. #ableg  https://t.co/w3ZFxoRu3g",Nels Olsen,yegnho,2020-05-30T05:45:01.000Z,Sat May 30 05:45:01 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,1,3,1
192,1266606458940121088,"#COVID-19 Update:

Five COVID-19 patients in Enugu State test negative, discharged

... As govt gives details of one new case

The Enugu State Ministry of Health announces that five (5) COVID-19 confirmed positive cases in the state have tested negative and consequently https://t.co/uWa51PavYT",Enugu State Min of Info,EnuguMin,2020-05-30T05:44:46.000Z,Sat May 30 05:44:46 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,Photo,https://pbs.twimg.com/media/EZPjKrPXYAAmFvS.jpg ,0,1,0
193,1266606448114577409,RT @SENIAT_Anaco : Todas las normas de seguridad están siendo adoptadas por cada funcionario del SENIAT en todo el país para reducir en riesgo de infección del Coronavirus #Covid-19. #Juntos crecemos como Nación!  #LaPrevenciónEsLaClave #JuntosContraElVirus @SENIAT_Oficial  ¡Venceremos! https://t.co/Xo0ktuEfTU,Grosmely05(RNO),grosmely05,2020-05-30T05:44:44.000Z,Sat May 30 05:44:44 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZMBlInX0AY826q.jpg https://pbs.twimg.com/media/EZMBnUZXsAAbhoR.jpg ,0,4,1
194,1266606315100680192,Analysis and prediction of COVID-19 for EU-EFTA-UK and other countries https://t.co/oB7r1ZpPs6 #BIOCOM-SC #COVID-19 #REPORT #CBL,Biblioteca BCBL,BibliotecaCBL,2020-05-30T05:44:12.000Z,Sat May 30 05:44:12 +0000 2020,0,0,en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Tweet,,,1,4,0
195,1266606286386462727,"RT @japan : Remember #OriHime #avatarrobots? In partnership with the Kanawaga Pref. Government, they are helping #healthcare professionals communicate with quarantined #COVID-19 patients. Here’s more: https://t.co/SrSk3a4767 #HighlightingJapan  #InnovationJapan #LandOfOpportunity https://t.co/RKqtzVPo2C",Cata,Catao2020,2020-05-30T05:44:05.000Z,Sat May 30 05:44:05 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZLu1CJUMAAihyH.jpg https://pbs.twimg.com/media/EZLu1C7U8AEgYoE.jpg https://pbs.twimg.com/media/EZLu1A2UwAAPsFP.jpg https://pbs.twimg.com/media/EZLu1C3UMAAwkF3.jpg ,1,7,0
196,1266606230430236673,"RT @UGroupSocial : Looking for ways to stay creative from home during #COVID? 🎨 Here are 4⃣ projects to get you started. 
https://t.co/H4inbovss3",Jeff Kryger,JeffKryger,2020-05-30T05:43:52.000Z,Sat May 30 05:43:52 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,1,0
197,1266606221349584896,*RUIDO* Vecino tiene música a muy alto volumen desde la tarde andan tomando cerveza y drogándose en colonia Loma Linda en calle Mezquite No.1405 entre calles Sotol y Cactáceas #Saltillo 00:43 @policiasaltillo @ComisionSPC #Covid-19 https://t.co/vQ4wliOCYL,CIC Saltillo,CICsal,2020-05-30T05:43:50.000Z,Sat May 30 05:43:50 +0000 2020,0,1,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,Photo,https://pbs.twimg.com/media/EZPjjvSXYAEo1Sr.jpg ,0,2,2
198,1266606216496787461,"RT @mselon3 : Si l’on ajoute la crise des #GiletsJaunes , à la crise de la #reformedesretraites et à  l'épidémie de la #Covid-19 cela fait 18 mois que le pays va de crise en crise.  #Macron porte la poisse à la #France et les électeurs en ont assez de ce président 

 https://t.co/u8WemoQg2o",Ré-Sidoruk Lucie - matricule 120,Escal177R,2020-05-30T05:43:49.000Z,Sat May 30 05:43:49 +0000 2020,0,0,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,1,5,0
